C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_11_893.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_11_893.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_11_893.jpg,0,0,0,1.061101E-05
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_11_962.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_11_962.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_11_962.jpg,0,0,0,2.205739E-05
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_099.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_099.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_099.jpg,0,0,0,1.749761E-05
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_232.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_232.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_232.jpg,0,0,0,1.198816E-06
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_373.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_373.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_373.jpg,0,0,0,1.457361E-05
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_498.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_498.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_498.jpg,0,0,0,3.950902E-07
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_567.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_567.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_567.jpg,0,0.2023434,0,0.19202
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_640.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_640.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_640.jpg,0,0.4241715,0,0.488488
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_765.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_765.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_765.jpg,0,0.782901,0,1.347716
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_12_887.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_12_887.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_12_887.jpg,0,1,0,2.944197
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_015.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_015.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_015.jpg,0,1,0,4.350005
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_149.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_149.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_149.jpg,0,1,0,5.974034
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_274.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_274.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_274.jpg,0,1,0,7.348649
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_342.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_342.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_342.jpg,0,1,0,8.029941
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_466.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_466.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_466.jpg,0,1,0,9.60417
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_532.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_532.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_532.jpg,0,1,0,10.27223
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_660.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_660.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_660.jpg,0,1,0,11.69487
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_728.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_728.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_728.jpg,0,1,0,12.50793
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_863.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_863.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_863.jpg,-0.15,1,0,13.82796
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_13_987.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_13_987.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_13_987.jpg,-0.5000001,1,0,15.07078
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_115.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_115.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_115.jpg,-0.8000001,1,0,16.16398
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_249.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_249.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_249.jpg,-1,1,0,17.38885
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_316.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_316.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_316.jpg,-1,1,0,17.82455
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_382.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_382.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_382.jpg,-1,1,0,18.48243
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_515.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_515.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_515.jpg,-1,1,0,19.6922
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_689.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_689.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_689.jpg,0,0.6727129,0,20.8359
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_14_776.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_14_776.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_14_776.jpg,0,0.4079053,0,21.05905
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_111.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_111.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_111.jpg,0,0,0,20.61063
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_204.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_204.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_204.jpg,0,0,0,20.18991
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_274.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_274.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_274.jpg,0,0,0,20.27854
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_403.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_403.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_403.jpg,0,0,0,19.69352
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_533.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_533.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_533.jpg,0,0,0,19.23643
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_653.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_653.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_653.jpg,0,0,0,18.85068
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_723.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_723.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_723.jpg,0,0,0,18.93509
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_827.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_827.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_827.jpg,0,0.338418,0,18.81515
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_15_917.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_15_917.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_15_917.jpg,0,0.5511456,0,18.59442
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_027.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_027.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_027.jpg,0,0.9091635,0,18.09214
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_161.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_161.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_161.jpg,0,1,0,18.44218
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_263.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_263.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_263.jpg,0,1,0,14.84633
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_385.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_385.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_385.jpg,0,1,0,13.42424
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_471.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_471.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_471.jpg,0,1,0,12.90486
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_568.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_568.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_568.jpg,0,1,0,12.21283
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_693.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_693.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_693.jpg,0,1,0,11.57114
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_822.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_822.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_822.jpg,0,1,0,10.86845
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_16_951.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_16_951.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_16_951.jpg,0,1,0,10.1805
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_094.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_094.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_094.jpg,0,1,0,9.396919
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_205.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_205.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_205.jpg,0,1,0,8.748759
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_336.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_336.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_336.jpg,0,1,0,8.306384
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_456.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_456.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_456.jpg,0,1,0,8.318041
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_589.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_589.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_589.jpg,0,1,0,8.52076
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_705.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_705.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_705.jpg,0,1,0,8.849481
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_830.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_830.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_830.jpg,0,1,0,9.293118
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_17_956.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_17_956.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_17_956.jpg,0,1,0,10.51399
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_023.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_023.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_023.jpg,0,1,0,11.16929
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_099.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_099.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_099.jpg,0,1,0,11.73264
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_200.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_200.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_200.jpg,0,1,0,12.88588
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_327.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_327.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_327.jpg,0,1,0,14.2438
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_401.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_401.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_401.jpg,0,1,0,15.00329
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_509.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_509.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_509.jpg,0,1,0,15.83381
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_633.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_633.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_633.jpg,0,1,0,17.4117
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_765.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_765.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_765.jpg,0,1,0,18.62504
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_18_904.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_18_904.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_18_904.jpg,0,1,0,19.99453
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_003.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_003.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_003.jpg,0,1,0,20.99572
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_083.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_083.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_083.jpg,0,1,0,21.83777
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_207.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_207.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_207.jpg,0,1,0,22.85064
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_310.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_310.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_310.jpg,0,1,0,23.53454
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_431.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_431.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_431.jpg,0,1,0,24.2838
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_556.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_556.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_556.jpg,0,1,0,25.95811
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_680.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_680.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_680.jpg,0,1,0,27.05878
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_806.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_806.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_806.jpg,0,1,0,28.16456
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_19_931.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_19_931.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_19_931.jpg,0,1,0,29.44059
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_071.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_071.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_071.jpg,0,1,0,30.26767
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_186.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_186.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_186.jpg,0,1,0,26.79666
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_306.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_306.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_306.jpg,0,1,0,23.09049
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_445.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_445.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_445.jpg,-0.2,1,0,19.43502
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_577.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_577.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_577.jpg,-0.5000001,1,0,19.80241
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_645.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_645.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_645.jpg,0,1,0,20.28467
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_713.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_713.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_713.jpg,0,1,0,20.70388
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_828.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_828.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_828.jpg,-0.15,1,0,21.09043
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_20_900.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_20_900.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_20_900.jpg,-0.35,1,0,21.26825
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_21_023.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_21_023.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_21_023.jpg,-0.6500001,1,0,21.48303
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_21_154.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_21_154.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_21_154.jpg,0,1,0,22.68662
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_21_287.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_21_287.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_21_287.jpg,0,1,0,23.99323
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_21_412.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_21_412.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_21_412.jpg,-0.15,1,0,24.72955
C:\Users\A113-36\Desktop\DLA\IMG\center_2025_07_21_15_06_21_480.jpg,C:\Users\A113-36\Desktop\DLA\IMG\left_2025_07_21_15_06_21_480.jpg,C:\Users\A113-36\Desktop\DLA\IMG\right_2025_07_21_15_06_21_480.jpg,-0.35,1,0,25.26973
